"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Et_2B_021466",95.3996693891346,-6.99952479915782,0.609077436583318,-11.4920113252305,1.44703040690692e-30,2.02708794506127e-29
"Et_2A_016515",320.976302664726,3.27151625106794,0.284702107183066,11.4910152349674,1.46381414961392e-30,2.04992107252354e-29
"Et_5B_045551",156.71789811456,5.4914874652219,0.477961099981392,11.4894025171414,1.49139844146689e-30,2.08785914796159e-29
"Et_9B_064778",264.764011450595,-3.24387863355401,0.282366518187152,-11.4881844149949,1.51257459917888e-30,2.1168041348297e-29
"Et_4A_033199",206.823878356078,-7.80744932947499,0.679633172181672,-11.4877402237629,1.52037069662851e-30,2.12701116963037e-29
"Et_3A_024712",120.121689164585,3.15710435833653,0.274854398678743,11.4864610990877,1.54304439426679e-30,2.15801846547821e-29
"Et_3B_031512",75.015309193992,-4.35520350264063,0.37919502007861,-11.4853921386883,1.56224994062951e-30,2.18415650767891e-29
"Et_7B_054398",411.552635095513,-4.7949703037121,0.417523718569132,-11.4843063769997,1.58200023482555e-30,2.21103863731232e-29
"Et_9B_065089",78.9152718963058,-6.81482307156707,0.593412866075412,-11.4841174857524,1.58546143689855e-30,2.21514453646572e-29
"Et_2A_015396",234.381912641475,2.82650214173767,0.246134278943154,11.4835778010038,1.59539197403153e-30,2.22828344359783e-29
"Et_2B_021499",390.38886689951,1.76433292082245,0.153655078979033,11.4824250037528,1.61681142559498e-30,2.25745494989044e-29
"Et_9A_063161",178.536698715632,3.29383713158375,0.286860520449727,11.4823647618704,1.61793855932285e-30,2.258283635572e-29
"Et_8A_056797",66.8191658590458,-3.94021353265069,0.343178117299147,-11.4815407336011,1.63343476572904e-30,2.27916120295592e-29
"Et_9B_064002",432.063624659448,2.33786395102195,0.20363313666369,11.4807638350287,1.64817956405419e-30,2.29897690015733e-29
"Et_5B_045712",81.8200784918864,-6.77889521882979,0.590500930366439,-11.4799060767323,1.66461249280229e-30,2.32113346607555e-29
"Et_1A_007762",93.9934427012797,-3.13176981809526,0.272894079899437,-11.4761368925604,1.73877129779044e-30,2.42374180904122e-29
"Et_1A_005616",94.8531266791742,3.28404762738952,0.286225245375573,11.4736476968701,1.78953483003561e-30,2.49329592649445e-29
"Et_2B_020617",2906.32031106507,3.20106777461814,0.278993400416694,11.4736326014778,1.78984712303643e-30,2.49329592649445e-29
"Et_4B_040045",172.512800930817,7.45160589526462,0.64949716817368,11.4728843486997,1.80539493699234e-30,2.51412680926344e-29
"Et_8A_058209",161.250358976781,7.22123312849968,0.629503537247235,11.4713146173531,1.838449051777e-30,2.5593146010264e-29
"Et_9A_062479",543.089043443794,3.97200150358786,0.346335210719469,11.4686620957093,1.895674231929e-30,2.63811027606825e-29
"Et_2B_021037",5209.68943831975,3.20135681043671,0.279204126367325,11.4660082287787,1.95469737763098e-30,2.71935545763785e-29
"Et_3A_024742",254.467591688987,8.11864954160098,0.708077544383784,11.465763327753,1.96023514986599e-30,2.72616337634994e-29
"Et_7A_051522",5276.4332877063,-5.81709378375497,0.507383180479768,-11.4648928217417,1.98004562829101e-30,2.75280982224952e-29
"Et_9A_060964",94.2860716909532,2.64907340184842,0.231078080674407,11.463975268087,2.00114193116876e-30,2.78122583011698e-29
"Et_2A_018318",137.377385246237,6.21025002572825,0.541737952535657,11.4635683113221,2.01056991420808e-30,2.7934116470547e-29
"Et_8A_057049",273.499705955769,3.45757636885633,0.301632082493165,11.4628932714234,2.02630590261394e-30,2.81435069900302e-29
"Et_2A_018174",84.6513534763327,-6.74203109744488,0.588185343645887,-11.4624262067704,2.03726522975657e-30,2.82864384918957e-29
"Et_4A_035324",75.5475280034738,5.54081020327689,0.483420342511986,11.4616819277511,2.05485088343193e-30,2.85212493889273e-29
"Et_10B_003394",73.8061549993905,5.47373517197807,0.477693571922951,11.4586745430624,2.12745624622034e-30,2.95193273246048e-29
"Et_4B_036044",94.9894472462033,3.42601311783402,0.298989475600698,11.4586411811012,2.12827579818546e-30,2.95210199210779e-29
"Et_4B_038679",362.617099113379,-3.11268670033497,0.271674768829546,-11.457400750704,2.15897098854104e-30,2.99369764859295e-29
"Et_2A_018664",91.9013353821162,-3.84106318252192,0.335364760237874,-11.4533893775764,2.26127453280425e-30,3.13452794720851e-29
"Et_9A_063437",172.904416852179,7.76057350390324,0.677612428009239,11.4528204960807,2.27616727079906e-30,3.1541387983044e-29
"Et_1B_014166",199.013766366941,7.06612594250675,0.617011149589329,11.4521851788413,2.29291432191373e-30,3.17630553529915e-29
"Et_1B_013600",117.463963219958,7.2822914587626,0.635932254524352,11.4513635799295,2.3147532470569e-30,3.20550907773062e-29
"Et_1A_008481",167.586251372253,4.40620726944808,0.384809797419989,11.4503510539236,2.34195138611087e-30,3.24211261564318e-29
"Et_2A_016672",101.555561098043,5.85887854352455,0.511706616264079,11.4496829966743,2.36006995848391e-30,3.26612690134202e-29
"Et_3B_030051",150.397349871583,4.6355016608672,0.404867951750036,11.4494161388431,2.36734631269088e-30,3.27512572582799e-29
"Et_4A_035084",221.516176763382,-7.6181048105735,0.665460334733347,-11.4478721164141,2.40988607214083e-30,3.33288818866012e-29
"Et_2A_017814",169.300916107101,3.60113640418083,0.314605095936949,11.4465291589,2.44750262810826e-30,3.38380631236659e-29
"Et_1A_007516",365.729621077386,-5.09934147623724,0.445498608148131,-11.4463690412736,2.45202626597105e-30,3.38895334996391e-29
