"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Et_3A_023318",284.679325917391,0.41603630833163,0.160400146147306,2.59374020737834,0.00949381944923412,0.019084389093577
"Et_4A_034875",40.1893011599471,0.685572323739673,0.264316586304834,2.59375445682023,0.00949342601298081,0.019084389093577
"Et_8A_058280",19.4747110092292,-2.07368485577365,0.799497347807113,-2.59373575342234,0.00949394242880614,0.019084389093577
"Et_4B_039752",84.7022556230721,-0.546961176038747,0.210897940427825,-2.59348751784483,0.00950079878551327,0.019097264396453
"Et_9B_066263",282.926884567842,0.888918134691204,0.342753107295871,2.59346484618117,0.00950142520510512,0.01909761646545
"Et_3B_028709",61.7864475286011,0.931919301228606,0.359350693064499,2.59334215632454,0.00950481577314607,0.0191035241033217
"Et_8B_059279",1117.09749634274,-0.446815202324105,0.172302973723633,-2.5931949557689,0.00950888512497777,0.0191107953881873
"Et_5B_044827",111.747341084017,-0.528393366887832,0.203763901376556,-2.59316475253072,0.00950972028403257,0.0191115662655646
"Et_8B_059844",486.841882148234,0.931762317804414,0.359439219919022,2.59226669258389,0.00953458272457365,0.0191606221047513
"Et_2A_015150",67.2598641690757,-0.623024346465201,0.240359349040717,-2.59205372685404,0.00954048709390674,0.0191715771041849
"Et_4A_033466",446.850605493496,0.524427491610009,0.202329116863552,2.59195265486023,0.009543290405561,0.0191762997940906
"Et_4B_039847",87.1322597328283,0.52615723258109,0.202998845115658,2.59192229532791,0.0095441325946305,0.0191770815404407
"Et_2A_016081",243.965747469344,-0.406983406226589,0.157030402990538,-2.59174910384145,0.00954893828326427,0.0191858267173595
"Et_1A_006250",95.2510590008474,-0.616384163481755,0.237844085438084,-2.59154715723303,0.0095545445890002,0.0191961795958265
"Et_9A_061815",254.654456548549,0.584187514002598,0.225422421610139,2.59152354867757,0.00955520018539607,0.0191965854187497
"Et_3B_030244",353.640224821776,-0.358659247286432,0.138415844037071,-2.591171912302,0.00956496968028358,0.0192153003355929
"Et_4A_035272",7.03116303157538,-1.53257662123345,0.591490553260305,-2.59104158601666,0.00956859279020657,0.0192216664395283
"Et_3B_030493",140.298704682224,-0.783325734705976,0.302360332637413,-2.59070271511221,0.00957801923152273,0.0192396892860282
"Et_7A_051864",29.9512134884428,-0.774353774389319,0.298921487128249,-2.59049217849332,0.00958387994114192,0.0192505481564918
"Et_4B_036611",180.075412933654,-0.40127248526281,0.154907734655961,-2.59039670390899,0.00958653872155778,0.0192549747838787
"Et_3B_029811",25.0668137451699,0.902489879537542,0.348459970948075,2.58993845715503,0.00959930915297129,0.0192797097125787
"Et_9B_063990",417.903586330856,-0.288982372861428,0.1115872024768,-2.58974475967807,0.00960471167789502,0.0192896449415583
"Et_2B_022447",45.0039536108244,-1.20319032047621,0.464602097058555,-2.58972210434205,0.00960534374761974,0.0192899989275028
"Et_1B_013612",174.570592934013,0.386495615819746,0.149248242962196,2.58961585174336,0.00960830862361262,0.019295037532091
"Et_4A_033209",270.61144916281,-0.440725695906813,0.170199389052568,-2.58946696789076,0.00961246445617914,0.0193024671784342
"Et_10A_001904",9.55373107385181,-1.27809717815255,0.493603632886437,-2.58931882384789,0.00961660122883063,0.0193098578479841
"Et_4B_039917",181.6227067953,1.54065134697592,0.595082397402225,2.58897146630699,0.0096263070615066,0.0193284297975499
"Et_2A_016640",18.194302093613,-1.06538729345218,0.411515549188254,-2.58893569284013,0.00962730713630788,0.0193295207329229
"Et_4B_040052",35.0770799706001,1.31307411316409,0.507225642674538,2.58873763999868,0.00963284553206953,0.0193397230854017
"Et_8B_058937",22.1292984285277,-1.301697308606,0.502876242185961,-2.58850428675578,0.00963937472135785,0.0193519135772232
"Et_7B_055346",73.7595933873992,0.831411528275054,0.321212684485803,2.58835210572701,0.00964363484924478,0.0193595477833138
"Et_3B_030901",30.1307557806481,-1.7869771628962,0.690409690807568,-2.58828516848596,0.00964550920957597,0.0193623920761434
"Et_4A_034158",163.201044227144,0.488694484978913,0.188821699670053,2.58812671336428,0.00964994752575789,0.0193703827391772
"Et_1A_006911",8.98535669416235,1.88693268116863,0.729173562162291,2.58776891961514,0.00965997599956887,0.0193886736685679
"Et_2A_016084",12.6008991355928,1.43464144322309,0.554390231910441,2.58778268563514,0.00965958998490377,0.0193886736685679
"Et_1A_006297",5.84287093990514,-1.84912490685769,0.714625533463708,-2.5875438537652,0.00966628904942915,0.0194004245742123
"Et_7A_052590",50.5613438604284,-0.534069407869106,0.206419950118761,-2.58729549911158,0.00967325961350421,0.019413493946199
"Et_4A_033770",391.512861037224,0.517521880253526,0.200030405421788,2.58721607428765,0.00967548977356573,0.0194170489006687
"Et_7A_050676",218.475566640195,-0.610411512236769,0.235955553962051,-2.58697666567723,0.00968221487229495,0.0194296236614122
"Et_7A_051384",7.99987584473522,-1.5581565775658,0.602348838247456,-2.58680100072788,0.0096871520320664,0.0194386094830275
"Et_2A_018101",81.2328670986037,-0.58080341051313,0.224529546263582,-2.58675715592151,0.00968838466431059,0.0194392394743801
"Et_8A_056907",172.903759926678,-0.360941885752319,0.13953406679302,-2.58676532583063,0.00968815496873399,0.0194392394743801
"Et_4B_037349",29.660484037681,-1.08184396960142,0.418227778098948,-2.58673389538815,0.00968903865675359,0.019439630017248
"Et_9A_063053",50.2921900584304,-1.85913782524191,0.71874288900374,-2.5866521306651,0.00969133786349683,0.0194433212469511
"Et_3B_029310",38.8750438140311,1.20945934115513,0.467609035402315,2.5864755588278,0.00969630468548729,0.0194523637966258
"Et_2A_017914",206.90931613534,-0.552426899177023,0.21363178472596,-2.58588346245227,0.00971297643961691,0.0194848863729896
"Et_1B_013379",560.927085039166,-0.396457973982833,0.153321109938662,-2.58580161689046,0.0097152829873246,0.0194885896584148
"Et_4B_038642",190.599446867918,-0.469527258752949,0.181600751713599,-2.58549182380829,0.00972401790733883,0.0195051871190909
"Et_4B_038002",17.7988129682185,1.63637316896239,0.632931991767946,2.58538546043718,0.00972701854081499,0.0195102812762354
"Et_2B_022660",44.3158352954884,1.07611812224834,0.416237859893678,2.58534416480813,0.00972818376057084,0.0195116936847089
"Et_4A_035876",43.4455119514016,1.42953913341408,0.553024941324,2.58494513826377,0.00973944931953581,0.0195333631203619
"Et_6B_049458",52.0950485945373,-0.584443694518242,0.226100798658703,-2.58488115913493,0.00974125669825363,0.0195360621490898
"Et_2A_015973",75.3600637531452,0.746929928396047,0.288963007426002,2.58486349186866,0.00974175584244811,0.0195361373857937
"Et_2B_021935",10.4922273879569,2.10258443449373,0.813565018072443,2.58440860630331,0.009754615342294,0.0195609989237056
"Et_8B_059738",80.9731026162667,-0.660644908957642,0.2556437027914,-2.5842408858266,0.00975936057380792,0.0195695872771168
"Et_4A_034337",270.546504451634,0.568427897521606,0.219977173172639,2.58403128526205,0.00976529358960222,0.0195805564631842
"Et_4B_039948",272.918610307437,-1.01406012131908,0.392535434781436,-2.58335944087114,0.0097843326873698,0.0196178025929545
"Et_1B_014194",477.185432907001,-0.682913491618074,0.264356166287258,-2.58330834952417,0.00978578189477316,0.019619778746769
"Et_1A_008669",194.741419915917,0.369221659462463,0.142930299359462,2.58322875637369,0.00978803993770867,0.0196233762927581
"Et_1B_009822",87.0293094890759,-1.7689069272633,0.684777542218571,-2.58318478367781,0.00978928763406074,0.0196247643745667
"Et_4B_038828",17.446596529401,-1.92552656143886,0.745411767931018,-2.58317167004674,0.00978965975216159,0.0196247643745667
"Et_2A_017719",79.9003152520061,-1.11053112207196,0.429914698123024,-2.5831429511958,0.00979047473480392,0.0196254684907589
"Et_4A_033524",285.567405949538,0.39751424407657,0.153894494228038,2.58303096592619,0.00979365322681469,0.0196309100818831
"Et_1B_011688",317.038613076451,0.455032526831103,0.176166028072605,2.58297545678652,0.00979522909057171,0.0196331389179215
"Et_1B_009866",7.0471650925261,-1.37689288220255,0.5331309108814,-2.58265438019003,0.00980434865399897,0.0196504870962461
"Et_4A_033930",326.991697082327,-0.59665780833301,0.231041642306471,-2.58246869428654,0.00980962615749971,0.019660133499971
"Et_1B_012374",82.2348391018921,-0.749528396792724,0.29025747235789,-2.58228803105041,0.00981476333793455,0.0196694977724767
"Et_8A_058042",13.2067986594293,1.53675121132945,0.595235887376741,2.58175161128481,0.00983003062648236,0.0196991616683745
"Et_1B_014340",852.052106450059,1.26938282850437,0.491758211350268,2.58131496171443,0.00984247393005649,0.0197231638202562
"Et_1A_006613",397.574685367593,-0.444227393588288,0.172096646660878,-2.58126699274769,0.00984384176802593,0.0197240369122133
"Et_2B_021367",10.7608012681912,-1.36558018055063,0.529032849634761,-2.58127672316268,0.00984356429096405,0.0197240369122133
"Et_2B_021514",45.9116561700123,-0.722152315182376,0.279789878707244,-2.5810523186866,0.00984996528718332,0.019734437861743
"Et_9B_065983",14.6951840560534,-2.5839669351187,1.0011235753412,-2.58106691198241,0.00984954890989625,0.019734437861743
"Et_1B_012265",24.3456295261226,0.91132071284626,0.353140562767859,2.58061749039384,0.00986237904692018,0.0197583734740419
"Et_1B_012949",86.2251660023597,0.528119712928007,0.204651210848093,2.58058435491015,0.00986332559151837,0.0197593343920974
"Et_10B_004358",29.1845173474854,-1.68140493118888,0.651572847437277,-2.58053253416263,0.00986480605959454,0.0197613647847222
"Et_3B_028922",2989.3824301962,-0.348720993857596,0.135146055749305,-2.58032683176836,0.00987068472884981,0.0197722051273216
"Et_7B_055926",26.4099708310242,-1.80621530616009,0.700014947383509,-2.5802524830524,0.00987281027268744,0.0197755268241259
"Et_10A_000615",7.97573673767409,2.11640482806297,0.820427049899794,2.57963804133648,0.00989039206844666,0.0198098060644925
"Et_3B_031668",528.365091824049,0.649174114715899,0.251661183350882,2.5795559969643,0.00989274181737505,0.0198135747142126
"Et_1A_005697",22.0795777155448,-1.45744005349649,0.565000178436714,-2.5795391030301,0.00989322572100698,0.0198136061953062
"Et_7A_050638",15.4633926318194,-1.13689628770591,0.440782719548087,-2.57926692060776,0.00990102492150338,0.0198282876527552
"Et_6A_047068",39.8596846238675,-0.750914414057164,0.291137011871386,-2.57924751384372,0.00990158121815446,0.0198284634056829
"Et_4B_038916",210.256347279812,0.529918685179199,0.205458903856192,2.57919552393849,0.00990307165072839,0.0198305097122563
"Et_7A_052625",309.744374751022,0.729974550556212,0.283057942822381,2.57888735881286,0.00991191014961501,0.0198472693414576
"Et_1A_007454",869.84855590266,0.389800969434846,0.151151906050838,2.57886903062765,0.00991243604252831,0.0198473832948428
"Et_7B_055752",23.7507420029698,-1.16566519607412,0.452088826385524,-2.57839859788989,0.00992594273788933,0.0198734870921832
"Et_8B_060649",46.8036095531236,0.732733287699448,0.284187280465695,2.57834652732777,0.00992743875433834,0.0198755420609139
"Et_9A_062323",1692.31946376708,-0.329006376680326,0.127610832777994,-2.57820100000993,0.00993162090101024,0.019882974432601
"Et_2B_019780",540.11470201356,-0.483273671250427,0.187461117221039,-2.57799419108652,0.00993756685117366,0.0198939370454905
"Et_1A_006616",320.89693760308,-0.813514320628736,0.315568998195994,-2.57792852047994,0.00993945560584775,0.0198967769376792
"Et_1B_014137",42.614284692383,0.75218814296255,0.29178367400866,2.57789660616936,0.00994037360994282,0.0198976734070939
"Et_9B_064457",824.615133177099,0.71657192168126,0.277971144283909,2.5778644165647,0.00994129960928543,0.0198985857950603
"Et_5B_044852",10.9515283378603,-1.21257419909544,0.470386724296403,-2.57782402534679,0.00994246165339412,0.0198999705434941
"Et_8B_060389",79.5938309912271,0.587469507766276,0.227900809495372,2.57774208466867,0.00994481943565551,0.0199037483337404
"Et_3A_026286",83.7811605013656,-0.851373594412984,0.330284287283326,-2.57769935535158,0.00994604913765129,0.019905268112428
"Et_8A_058225",101.547015501179,0.452056208180097,0.175380501486011,2.57757392840021,0.00994965956754934,0.0199115521302638
"Et_5A_041566",20.2826131711281,-0.968106386277291,0.37560221667374,-2.57747782973874,0.00995242656895346,0.0199161477396496
"Et_1B_012613",633.993740529773,-0.522276035925671,0.202639131301255,-2.57737008924119,0.00995552959274259,0.019920473397866
"Et_3A_025756",372.424614163317,0.289697002477871,0.112400133456611,2.57737240667691,0.00995546283942935,0.019920473397866
"Et_3B_030559",58.3244203760108,0.773366846547493,0.300071626219346,2.57727415381212,0.00995829334519823,0.0199250614329719
"Et_6A_047453",229.805228087504,0.40452503207033,0.156980544159455,2.57691189845431,0.00996873552983547,0.0199450117068191
"Et_9A_061101",18.0043946504167,1.24799054421491,0.484350930110448,2.57662464678312,0.00997702262939687,0.0199606484978998
"Et_3B_029683",91.3747348516218,1.34016723352726,0.520135586808836,2.5765728543004,0.00997851747526707,0.0199617518106028
"Et_3B_027941",29.0107206902122,1.16116428584512,0.450661917393018,2.57657512434644,0.00997845195252585,0.0199617518106028
"Et_10B_003129",101.302818628453,0.434910247431244,0.168800898119868,2.57646880007954,0.00998152131379819,0.0199668170731679
"Et_2B_022371",153.804476236717,-0.487597487854277,0.189259643788229,-2.5763415702075,0.00998519528180426,0.0199732223059014
"Et_10A_000292",9.95886395978218,-1.63241398390391,0.633698983369529,-2.57600852572617,0.00999481818294549,0.0199908384161974
"Et_8A_056987",116.25204113092,-0.434626305967617,0.168721125161569,-2.57600407507605,0.00999494683479017,0.0199908384161974
"Et_2A_017901",157.241328616325,-0.656378379762812,0.254820252565911,-2.57584855659397,0.00999944322563764,0.0199988864512753
"Et_1A_006114",63.4217411274374,-0.612845860632383,0.237924036570784,-2.57580473778679,0.0100007104516922,0.0200004757013192
"Et_2A_016119",58.5495553148952,0.802233358001315,0.31148299918184,2.57552855246838,0.0100087009363481,0.02001551004755
"Et_9B_063809",48.9435827532218,1.07751489547997,0.418374374445512,2.57548014719603,0.0100101019640787,0.0200173659273171
"Et_9A_061777",70.2412016346295,-0.515275540026074,0.200073419411268,-2.57543226652653,0.0100114879797043,0.0200191916131679
"Et_3A_026963",9.49706880318,-1.68127783821696,0.652837962544271,-2.57533711989512,0.010014242724157,0.0200237539374593
"Et_2A_016265",571.656099030678,0.320447003886458,0.124433454786634,2.57524798645131,0.0100168239835005,0.0200279689587896
"Et_4B_040101",21.7067373900888,1.35055061897814,0.524511448596552,2.57487348005814,0.0100276759755731,0.0200487195769951
"Et_4A_032422",587.064765220203,0.394927477291481,0.153379383587977,2.57484068623182,0.0100286267337081,0.0200496732506862
"Et_5B_043698",95.8294805335277,-0.665958930530093,0.258667601953916,-2.57457418516888,0.0100363561063961,0.0200641782995267
"Et_2A_017331",90.4938412057277,-0.813108799371283,0.315871302614932,-2.57417749773399,0.0100478711215658,0.0200853009241257
"Et_4B_039252",236.111948679245,-0.441058647212839,0.171339103093431,-2.57418557264381,0.0100476366063812,0.0200853009241257
"Et_10A_001426",226.94564164486,0.847378596422559,0.329208803404406,2.5739852265786,0.010053456587583,0.0200955168518096
"Et_9A_062086",70.5348722792252,0.794457087018134,0.308673957173119,2.57377426425569,0.0100595882121812,0.0201068234609884
"Et_4A_035647",355.843877516792,0.59840314195361,0.232531510468964,2.57342818075178,0.0100696543503635,0.0201259928264561
"Et_1B_013094",7.26561740817118,-1.51084627529596,0.587145747739297,-2.5732048322128,0.010076155397385,0.0201380352499332
"Et_8A_058382",21.8031538649437,-1.02215822497726,0.397238373365212,-2.57316083619523,0.0100774364381159,0.0201396444116484
"Et_6A_046967",18.7653217666057,-0.78661954869764,0.305718507282806,-2.57301906806046,0.010081565315584,0.0201469445226196
"Et_9B_066163",5.0534268576194,-2.61381329717258,1.01592177555579,-2.57284897328104,0.010086521170676,0.0201558964936731
"Et_2B_022117",81.679203904015,0.510010368800496,0.198240071028189,2.57269060768231,0.0100911372362361,0.0201641686499604
"Et_1B_011376",7.38557379203834,-1.39627303696656,0.542769090960766,-2.57249917178406,0.0100967197515068,0.0201743710993279
"Et_4A_035616",2417.422016912,-1.53603320520104,0.59717740298272,-2.57215560657356,0.0101067454486517,0.0201934501386592
"Et_9A_061415",51.1588820956451,-0.637303717104536,0.247783509272669,-2.57201828715415,0.0101107550938621,0.0202005077694384
"Et_4B_036038",60.6397438723127,-0.569286082471091,0.221340871238025,-2.57198808013588,0.0101116373108367,0.0202013166687726
"Et_9A_062196",374.958057714715,-0.854272125463762,0.332149808246067,-2.57194827230155,0.0101128000310059,0.0202026858625457
"Et_4B_039417",555.657431559515,-0.556008523417815,0.216190210395493,-2.57184875485651,0.0101157072897459,0.0202075398868089
"Et_10A_002253",26.4358992120246,-1.86472330528323,0.725064884569815,-2.57180197933539,0.0101170740262735,0.0202093161895542
"Et_2A_018682",66.3754893339343,-0.49277018677749,0.191609096497344,-2.5717473532595,0.0101186703567293,0.0202111079091698
"Et_4A_033471",260.530643683946,0.385884918869411,0.150048266459444,2.57173860101682,0.0101189261431827,0.0202111079091698
"Et_6B_048763",114.293587535139,-0.549708948543032,0.213758387930787,-2.57163685535007,0.0101219001079476,0.0202160938490888
"Et_3B_031506",1916.15757529945,-1.04681512585228,0.407069855645065,-2.57158596082592,0.0101233880163369,0.0202181114134676
"Et_10B_003514",19.0323443338809,-1.67034457426846,0.649547633958762,-2.57155054832285,0.0101244234206133,0.0202192251031265
"Et_8B_059074",246.421500196895,0.997456105243764,0.387884887554543,2.57152608221558,0.0101251388250697,0.0202196996544426
"Et_1A_004659",144.650847329683,-1.03588134018443,0.402830187216517,-2.57150872267589,0.0101256464562923,0.0202197592615623
"Et_3B_029994",361.684444745097,1.15670186521261,0.44982580865848,2.57144397441813,0.0101275400380314,0.0202225863173299
"Et_10A_000580",57.8072204197335,0.687474821515366,0.267357538940867,2.57136875301437,0.0101297403059189,0.0202260254657461
"Et_5B_044481",56.6410637936533,-0.806185392766437,0.313541591018231,-2.57122313549643,0.010134000908835,0.0202335779610255
"Et_4B_036841",215.956012250458,-0.391736530297768,0.152365344404191,-2.57103432430526,0.0101395276852016,0.020243657670318
"Et_3A_026689",31.4069694742381,-0.692577500907702,0.269384246472431,-2.5709651175856,0.0101415541379069,0.0202467483307963
"Et_10A_001741",67.5563378939163,0.609212026770319,0.236969036921161,2.57085075200353,0.0101449036846079,0.0202524800194635
"Et_8A_058039",170.701728716299,-0.49314748589167,0.191860173997664,-2.57034837202677,0.0101596290922288,0.0202809199614681
"Et_2B_019731",145.00581105841,-0.407976702203955,0.158728095468581,-2.57028663387895,0.0101614400296696,0.0202835782300654
"Et_2A_015848",249.256334572626,0.310293155922689,0.120726025125443,2.57022589454322,0.0101632219498566,0.0202861783283619
"Et_2A_016215",23.0739320955199,0.859170226242722,0.33428294172909,2.570188660536,0.0101643144277787,0.0202874020932696
"Et_1B_013017",67.4164741287691,-0.864065272080404,0.336265877827711,-2.56958950953422,0.0101819084189426,0.020321560285307
"Et_3A_025080",20.4804372735682,1.12080752235284,0.436270408263451,2.56906611386766,0.0101973000468614,0.020351319876594
"Et_4B_038216",8.88492596073711,-2.07630102204164,0.808210245181932,-2.56901101467014,0.0101989215672616,0.020353596186292
"Et_1B_014373",69.9958164823798,-0.843436386607714,0.32832108068856,-2.56893765346668,0.0102010808785366,0.0203569454793073
"Et_2B_019644",14.7254866894399,1.20561255339589,0.469359506816657,2.56863350137026,0.0102100376236379,0.0203738585549018
"Et_2B_020415",140.52394784745,0.432132439772065,0.168236670139878,2.56859838828701,0.0102110720929101,0.0203749620902426
"Et_3B_027797",14.1424418461695,-1.3377310023543,0.520892539378219,-2.56815158833168,0.010224243450874,0.0204002820764256
"Et_2B_018911",184.887934671898,-0.375713476040998,0.146313895050123,-2.56785916274248,0.0102328721443584,0.0204165361910918
"Et_1A_005561",199.734674084224,0.370887011752367,0.144442406718242,2.56771553575566,0.0102371125642108,0.020424033741156
"Et_1B_012028",272.065612145309,-0.330876530481132,0.12888730881902,-2.56717696655255,0.0102530271269862,0.0204548205352405
"Et_2B_022469",40.1157013319539,-1.82634151726898,0.711549877516415,-2.56670906000803,0.0102668715027263,0.0204814745920325
"Et_4A_035592",479.976160101193,-0.602209055733233,0.234628595998331,-2.56664816652407,0.010268674436603,0.0204841056873456
"Et_3A_026080",62.9894048970935,-0.698889629320451,0.272335760454043,-2.5662793169551,0.0102796013569275,0.0205049363416842
"Et_4A_035186",632.021403269169,-0.778510925968941,0.303370731437142,-2.56620314781503,0.0102818591052791,0.0205084732683892
"Et_1A_007671",45.3053382096587,1.00970503439445,0.39348440836582,2.5660611016021,0.0102860707113274,0.0205159068952482
"Et_3A_023504",87.2284481408938,-2.44825724493951,0.954099095856666,-2.56604083954326,0.0102866715973374,0.0205161384607813
"Et_4A_033585",52.4348145385681,-0.610244497397853,0.237831934876312,-2.56586441057724,0.010291905046488,0.0205256089334294
"Et_4B_037153",15.008833386572,-1.69326870199575,0.65993747743967,-2.56580170073845,0.0102937657922738,0.0205282462674864
"Et_5A_042256",6.92792967670459,-1.46419649218392,0.570661713824734,-2.56578714974669,0.0102941975966115,0.0205282462674864
"Et_10B_003319",5.60809211649593,2.06391697531413,0.804461499808989,2.56558825475698,0.0103001014718732,0.0205390517028543
"Et_9B_063885",26.776391403331,1.82051883184522,0.709629302032474,2.56545047763813,0.0103041929288733,0.0205462422139992
"Et_2B_022026",13.7590334546886,1.12251909216294,0.437565089812329,2.56537625669449,0.0103063976083715,0.0205496700488236
"Et_4B_038960",199.746573125785,0.469259028430081,0.182935048047648,2.56516743750413,0.0103126026839097,0.0205610734751276
"Et_10B_003391",19.0820474101957,-1.69171484412456,0.659542060586341,-2.56498401727496,0.0103180557703414,0.0205709765958848
"Et_9B_065444",119.717923004379,0.502862605517319,0.196080904197037,2.56456694534621,0.0103304648787364,0.0205947462628662
"Et_1B_010954",6.38507774225226,-1.6273889268571,0.634575600587177,-2.5645312006186,0.0103315290064898,0.0205958974777261
"Et_3B_029900",12.369449855403,1.21126324881698,0.472418632926843,2.56396163147222,0.0103484983615374,0.0206287541526265
"Et_7B_054254",148.245423819074,0.568297151055063,0.221671198436712,2.56369413375692,0.0103564765628251,0.0206436855606782
"Et_8B_059361",203.669380063557,0.387911757671342,0.15132292483335,2.56346986485058,0.0103631696694315,0.0206560540886558
"Et_7B_054451",280.78884879364,0.368348481278407,0.143703294270058,2.56325704396296,0.0103695246793599,0.0206677475830317
"Et_10A_000231",19.6368007592257,-0.892212002652584,0.348086796930669,-2.56318829245998,0.0103715783977992,0.0206689205968573
"Et_2A_016347",11.5986506209482,-1.1413461602506,0.445282060753209,-2.56319816324956,0.0103712835191204,0.0206689205968573
"Et_4A_034753",119.466765682562,-0.437315925341481,0.170613428681246,-2.56319756728242,0.0103713013227535,0.0206689205968573
"Et_1A_005839",445.905025422227,0.290758876842294,0.113438985556701,2.56313008632259,0.0103733173920609,0.0206714127245853
"Et_3A_026886",16.056805619379,1.75670558341014,0.685470733877776,2.56277255408452,0.0103840048882387,0.02069173589181
"Et_1B_013320",68.7514891192772,0.661902885388497,0.258280908455145,2.5627247842186,0.0103854335858928,0.0206936084257725
"Et_7A_051018",76.1524942192068,-0.514172877735759,0.200652023328653,-2.56251030618108,0.0103918503352609,0.0207054193120641
"Et_9B_064142",50.3428651399507,-0.852474014980417,0.332674206592261,-2.56248906013097,0.0103924861661398,0.0207057113389687
"Et_6A_047768",67.7221493278708,0.749198112733983,0.292376349355463,2.56244430982729,0.0103938255224362,0.0207073119747128
"Et_7A_051935",152.586959860523,-0.412345935120758,0.160919912765098,-2.56242952183722,0.0103942681540365,0.0207073119747128
"Et_1A_006537",34.977610670371,-1.16072328604778,0.452988602401565,-2.5623675295451,0.0103961238793102,0.0207091149439668
"Et_2B_022006",27.042171236358,0.858367572899591,0.334992288089871,2.56235024929681,0.0103966412121814,0.0207091149439668
"Et_9A_061160",698.181368991096,-0.612570944575725,0.239065023991976,-2.56236121180272,0.0103963130160545,0.0207091149439668
"Et_2B_019796",6.72679815507664,-1.78035131060935,0.694842280096206,-2.56223802380426,0.010400001555688,0.0207148334276234
"Et_5B_043543",253.359076965525,-0.465099899804568,0.181523076638987,-2.56220811379018,0.0104008973078258,0.0207156426048188
"Et_7B_055665",43.5946357813818,-1.18214169740186,0.461387098769655,-2.56214727406592,0.0104027195620432,0.020718296948829
"Et_1A_007352",8.13425012082156,-1.75016244965049,0.683095907771394,-2.56210354906152,0.0104040293764555,0.0207199305040751
"Et_1A_006811",41.9844563177292,-1.51030147166665,0.589489980480891,-2.56204773902109,0.0104057014201281,0.0207222852618617
"Et_4A_035858",66.1525159099978,0.748088714063061,0.291996696125673,2.56197663873939,0.0104078318988773,0.020725552699063
"Et_7B_054742",154.545415701593,-0.552969452079579,0.215849771998926,-2.56182550928213,0.0104123616948464,0.0207335974651061
"Et_2B_022140",1324.04205846428,-0.623295129879933,0.24331215771352,-2.5617097630354,0.0104158321376898,0.0207395321382815
"Et_4A_033692",15.8702688962447,0.929536523265137,0.362877247204348,2.56157290220426,0.0104199369912617,0.0207467294034436
"Et_4A_033957",4.88525386389076,-1.73094232651987,0.675831232560544,-2.56120499190573,0.0104309788254152,0.0207677372926031
"Et_3B_030197",439.165834524054,0.367707615468304,0.143569476641681,2.56118239105952,0.0104316574680733,0.0207681114008967
"Et_2B_020668",37.9987635496739,0.683588961787532,0.266908180727927,2.56113904011188,0.0104329592904426,0.0207697260876625
"Et_5B_045365",65.9195748508836,-1.43644316256554,0.560909332911586,-2.5609186338712,0.0104395802923155,0.0207809519271304
"Et_7A_051538",15097.0239086527,-0.494736815754374,0.193186037649379,-2.56093463986404,0.0104390993465493,0.0207809519271304
"Et_5A_042823",26.8640141823306,-0.894006590533777,0.349109525674778,-2.56081981379853,0.0104425500602333,0.020785885826117
"Et_8B_058985",346.779730918605,0.421897999884402,0.164754210997832,2.56077217892752,0.0104439818649062,0.0207877580906232
"Et_10A_000611",228.363738507721,-0.414657658599663,0.161932539451582,-2.56068150356925,0.0104467078593847,0.0207922060202775
"Et_7B_053681",13.1281229773053,-1.33888048733344,0.522904608080443,-2.56046794509691,0.0104531306189794,0.0208040109008281
"Et_7A_052382",18.6752160174959,-1.28550416151676,0.502109201611048,-2.56020833195675,0.0104609432014533,0.0208185805918412
"Et_10B_003756",59.0753755042897,2.15443894765325,0.841549846370036,2.56008477328618,0.0104646632978241,0.0208250047382637
"Et_6B_049332",97.2234573970038,-1.24914797013,0.488041458060926,-2.5595120035357,0.0104819235903367,0.0208583724240865
"Et_1A_008170",202.614833898426,0.438279601412389,0.171266407667643,2.55905175673976,0.0104958113754346,0.0208844654580678
"Et_5B_044836",532.078295433237,-0.257759487977953,0.100724885101525,-2.55904474567676,0.0104960230583092,0.0208844654580678
"Et_3A_025789",1583.16566924675,-0.695597262607829,0.271837806633273,-2.55886872846291,0.0105013387368009,0.0208940599596339
"Et_2B_020139",90.0984297536098,-0.609746566868058,0.238292505643435,-2.55881554151956,0.0105029454410851,0.0208962743202822
"Et_8B_059550",11.5511899821009,-1.14418595327127,0.4472292321369,-2.55838811744091,0.0105158652758279,0.020920995603283
"Et_5B_044009",637.169990046367,0.396751219580044,0.155091146362823,2.55818097218701,0.0105221317822381,0.0209324785890244
"Et_4A_033454",37.1943374921965,1.23369869740554,0.482358004429281,2.55764118367899,0.0105384769382386,0.0209640097784271
"Et_2B_022130",7.63889264013352,-1.42890631672471,0.558694398996226,-2.55758124529608,0.0105402933049057,0.0209666374930015
"Et_3B_030925",173.488179614753,0.896104598084065,0.350383222080434,2.55749859471968,0.0105427983963184,0.0209706348999904
"Et_6B_048603",5.18112111558183,-2.11616086507243,0.827487386545914,-2.55733307779552,0.01054781671134,0.0209796307385397
"Et_6B_049603",32.5080221834632,0.812007053199211,0.317547679283044,2.55711852479147,0.0105543249155785,0.0209915889852093
"Et_1B_013952",175.913161545218,-0.721721797254091,0.282279881679496,-2.55675959958613,0.0105652204608859,0.0210122717188164
"Et_4A_032976",139.961156025455,0.434961532256406,0.170134348159088,2.55657682862302,0.0105707725056055,0.021022325772426
